date,amount,category,merchant,description
2026-03-03,1252.39,Groceries,JioMart,Groceries - JioMart
2026-03-03,3421.68,Gifts,Archies,Gifts - Archies
2026-03-03,901.44,Shopping,Croma,Shopping - Croma
2026-03-03,9160.59,Shopping,DMart,Shopping - DMart
2026-03-03,385.48,Utilities,Gas Cylinder,Utilities - Gas Cylinder
2026-03-03,781.48,Transport,Parking,Transport - Parking
2026-03-03,251.0,Food,KFC,Food - KFC
2026-03-03,645.37,Food,Barbeque Nation,Food - Barbeque Nation
2026-03-03,2393.74,Groceries,Blinkit,Groceries - Blinkit
2026-03-03,2593.05,Bills,Internet Provider,Bills - Internet Provider
2026-03-03,854.09,Gifts,Amazon Gift,Gifts - Amazon Gift
2026-03-04,842.47,Food,Pizza Hut,Food - Pizza Hut
2026-03-04,3309.5,Other,Cash Payment,Other - Cash Payment
2026-03-04,3904.3,Groceries,DMart,Groceries - DMart
2026-03-04,1814.31,Bills,Jio,Bills - Jio
2026-03-04,1129.92,Groceries,BigBasket,Groceries - BigBasket
2026-03-04,1850.49,Shopping,Myntra,Shopping - Myntra
2026-03-04,977.32,Transport,Petrol Pump,Transport - Petrol Pump
2026-03-04,864.82,Food,Street Food,Food - Street Food
2026-03-04,4272.54,Travel,Resort,Travel - Resort
2026-03-04,1555.11,Entertainment,Netflix,Entertainment - Netflix
2026-03-04,934.04,Transport,Metro Card,Transport - Metro Card
2026-03-05,706.23,Transport,Indian Railways,Transport - Indian Railways
2026-03-05,286.95,Transport,Rapido,Transport - Rapido
2026-03-05,498.18,Food,Zomato,Food - Zomato
2026-03-05,1328.81,Food,Street Food,Food - Street Food
2026-03-05,582.01,Food,Domino's,Food - Domino's
2026-03-05,339.34,Food,KFC,Food - KFC
2026-03-05,11763.06,Rent,Housing Society,Rent - Housing Society
2026-03-05,690.68,Food,Haldirams,Food - Haldirams
2026-03-05,9457.83,Travel,MakeMyTrip,Travel - MakeMyTrip
2026-03-05,1350.17,Groceries,Vegetable Market,Groceries - Vegetable Market
2026-03-05,959.5,Groceries,Zepto,Groceries - Zepto
2026-03-05,1559.82,Food,Starbucks,Food - Starbucks
2026-03-06,1672.16,Healthcare,Dental Clinic,Healthcare - Dental Clinic
2026-03-06,5312.1,Investments,Groww,Investments - Groww
2026-03-06,1325.48,Entertainment,Netflix,Entertainment - Netflix
2026-03-06,1374.42,Utilities,Plumber,Utilities - Plumber
2026-03-06,1482.35,Bills,Internet Provider,Bills - Internet Provider
2026-03-06,1730.22,Personal Care,Grooming Products,Personal Care - Grooming Products
2026-03-06,639.32,Transport,Parking,Transport - Parking
2026-03-06,1004.55,Subscriptions,Magazine,Subscriptions - Magazine
2026-03-06,1894.7,Shopping,Flipkart,Shopping - Flipkart
2026-03-06,1197.13,Gifts,Archies,Gifts - Archies
2026-03-06,14920.33,Travel,MakeMyTrip,Travel - MakeMyTrip
2026-03-06,4456.87,Shopping,Myntra,Shopping - Myntra
2026-03-06,282.76,Entertainment,Amazon Prime,Entertainment - Amazon Prime
2026-03-07,862.05,Bills,Electricity Board,Bills - Electricity Board
2026-03-07,298.03,Food,Swiggy,Food - Swiggy
2026-03-07,700.1,Food,Barbeque Nation,Food - Barbeque Nation
2026-03-07,545.83,Food,Domino's,Food - Domino's
2026-03-07,3475.27,Groceries,Blinkit,Groceries - Blinkit
2026-03-07,1392.9,Groceries,Blinkit,Groceries - Blinkit
2026-03-07,2832.06,Entertainment,YouTube Premium,Entertainment - YouTube Premium
2026-03-07,1006.44,Entertainment,Spotify,Entertainment - Spotify
2026-03-07,25514.59,Travel,Resort,Travel - Resort
2026-03-07,1214.08,Personal Care,Laundry,Personal Care - Laundry
2026-03-07,1496.42,Groceries,Vegetable Market,Groceries - Vegetable Market
2026-03-08,2163.53,Personal Care,Salon,Personal Care - Salon
2026-03-08,996.55,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2026-03-08,248.13,Transport,Petrol Pump,Transport - Petrol Pump
2026-03-08,493.95,Transport,Ola,Transport - Ola
2026-03-08,383.24,Transport,Uber,Transport - Uber
2026-03-08,728.22,Utilities,Gas Cylinder,Utilities - Gas Cylinder
2026-03-08,698.75,Food,Domino's,Food - Domino's
2026-03-08,1457.46,Other,Transfer,Other - Transfer
2026-03-08,519.06,Transport,Rapido,Transport - Rapido
2026-03-09,832.44,Groceries,BigBasket,Groceries - BigBasket
2026-03-09,435.49,Transport,Indian Railways,Transport - Indian Railways
2026-03-09,1429.79,Groceries,BigBasket,Groceries - BigBasket
2026-03-09,1390.33,Groceries,BigBasket,Groceries - BigBasket
2026-03-09,1140.11,Groceries,JioMart,Groceries - JioMart
2026-03-09,1164.86,Bills,Gas Connection,Bills - Gas Connection
2026-03-09,649.26,Transport,IRCTC,Transport - IRCTC
2026-03-09,1823.14,Subscriptions,Antivirus,Subscriptions - Antivirus
2026-03-09,2375.58,Education,College Fees,Education - College Fees
2026-03-09,9127.6,Travel,AirBnB,Travel - AirBnB
2026-03-09,326.29,Transport,Rapido,Transport - Rapido
2026-03-09,3074.34,Shopping,Croma,Shopping - Croma
2026-03-09,843.33,Transport,Metro Card,Transport - Metro Card
2026-03-09,1297.31,Other,Miscellaneous,Other - Miscellaneous
2026-03-09,305.57,Food,Starbucks,Food - Starbucks
2026-03-10,5139.64,Education,Book Store,Education - Book Store
2026-03-10,3085.76,Bills,Internet Provider,Bills - Internet Provider
2026-03-10,2444.06,Groceries,Blinkit,Groceries - Blinkit
2026-03-10,2062.2,Investments,Zerodha,Investments - Zerodha
2026-03-10,481.88,Transport,Metro Card,Transport - Metro Card
2026-03-10,1532.37,Shopping,Reliance Digital,Shopping - Reliance Digital
2026-03-10,625.23,Other,Transfer,Other - Transfer
2026-03-10,506.86,Food,Subway,Food - Subway
2026-03-10,2058.05,Groceries,Local Grocery,Groceries - Local Grocery
2026-03-10,3191.62,Travel,AirBnB,Travel - AirBnB
2026-03-10,1040.28,Shopping,Amazon,Shopping - Amazon
2026-03-10,448.62,Entertainment,Amazon Prime,Entertainment - Amazon Prime
2026-03-10,1261.75,Groceries,Zepto,Groceries - Zepto
2026-03-10,460.02,Food,Subway,Food - Subway
2026-03-10,680.24,Transport,Rapido,Transport - Rapido
2026-03-10,1684.93,Groceries,JioMart,Groceries - JioMart
2026-03-10,1026.14,Personal Care,Spa,Personal Care - Spa
2026-03-11,8018.37,Travel,Resort,Travel - Resort
2026-03-11,1079.83,Gifts,Ferns N Petals,Gifts - Ferns N Petals
2026-03-11,590.33,Transport,Metro Card,Transport - Metro Card
2026-03-11,2255.31,Other,UPI Payment,Other - UPI Payment
2026-03-11,778.82,Transport,Uber,Transport - Uber
2026-03-11,6833.26,Shopping,DMart,Shopping - DMart
2026-03-11,429.63,Transport,Indian Railways,Transport - Indian Railways
2026-03-11,2299.48,Healthcare,Hospital,Healthcare - Hospital
2026-03-11,493.81,Transport,Parking,Transport - Parking
2026-03-11,1893.53,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2026-03-12,1414.29,Personal Care,Nykaa,Personal Care - Nykaa
2026-03-12,1187.63,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2026-03-12,1726.34,Groceries,Local Grocery,Groceries - Local Grocery
2026-03-12,515.45,Transport,Indian Railways,Transport - Indian Railways
2026-03-12,4343.37,Shopping,DMart,Shopping - DMart
2026-03-12,425.98,Food,Starbucks,Food - Starbucks
2026-03-12,2114.04,Healthcare,1mg,Healthcare - 1mg
2026-03-12,1184.21,Gifts,Gift Shop,Gifts - Gift Shop
2026-03-13,2822.85,Investments,SIP Payment,Investments - SIP Payment
2026-03-13,15000.0,Education,Stationery Shop,Education - Stationery Shop
2026-03-13,937.79,Groceries,Blinkit,Groceries - Blinkit
2026-03-13,976.28,Utilities,Gas Cylinder,Utilities - Gas Cylinder
2026-03-13,797.8,Entertainment,BookMyShow,Entertainment - BookMyShow
2026-03-13,698.17,Personal Care,Salon,Personal Care - Salon
2026-03-13,816.61,Personal Care,Body Shop,Personal Care - Body Shop
2026-03-13,2394.01,Groceries,Local Grocery,Groceries - Local Grocery
2026-03-13,1995.49,Groceries,Zepto,Groceries - Zepto
2026-03-13,1527.66,Bills,Vi,Bills - Vi
2026-03-14,1832.36,Bills,Airtel,Bills - Airtel
2026-03-14,1275.75,Utilities,Gas Cylinder,Utilities - Gas Cylinder
2026-03-14,2218.26,Groceries,Blinkit,Groceries - Blinkit
2026-03-14,1694.44,Gifts,Flower Delivery,Gifts - Flower Delivery
2026-03-14,708.83,Food,Starbucks,Food - Starbucks
2026-03-14,2701.49,Groceries,Local Grocery,Groceries - Local Grocery
2026-03-14,3074.18,Healthcare,Dental Clinic,Healthcare - Dental Clinic
2026-03-14,1443.0,Bills,Electricity Board,Bills - Electricity Board
2026-03-14,1058.35,Bills,Vi,Bills - Vi
2026-03-14,449.9,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2026-03-14,912.23,Food,Barbeque Nation,Food - Barbeque Nation
2026-03-15,627.45,Utilities,Water Purifier Service,Utilities - Water Purifier Service
2026-03-15,2094.96,Investments,Groww,Investments - Groww
2026-03-15,6416.76,Travel,Goibibo,Travel - Goibibo
2026-03-15,4314.28,Shopping,Croma,Shopping - Croma
2026-03-15,913.42,Healthcare,Dental Clinic,Healthcare - Dental Clinic
2026-03-15,842.28,Groceries,Vegetable Market,Groceries - Vegetable Market
2026-03-15,621.92,Transport,Indian Railways,Transport - Indian Railways
2026-03-15,593.02,Transport,Uber,Transport - Uber
2026-03-15,6658.62,Travel,Resort,Travel - Resort
2026-03-15,6204.24,Gifts,Amazon Gift,Gifts - Amazon Gift
2026-03-15,1052.85,Entertainment,Hotstar,Entertainment - Hotstar
2026-03-16,542.4,Groceries,Local Grocery,Groceries - Local Grocery
2026-03-16,427.13,Entertainment,Gaming Zone,Entertainment - Gaming Zone
2026-03-16,1520.12,Groceries,Local Grocery,Groceries - Local Grocery
2026-03-16,1359.61,Groceries,Zepto,Groceries - Zepto
2026-03-16,1543.17,Other,Miscellaneous,Other - Miscellaneous
2026-03-16,1321.44,Transport,Toll Plaza,Transport - Toll Plaza
2026-03-16,706.7,Entertainment,Netflix,Entertainment - Netflix
2026-03-16,1419.26,Bills,Jio,Bills - Jio
2026-03-16,1412.52,Bills,Electricity Board,Bills - Electricity Board
2026-03-16,1611.98,Shopping,Ajio,Shopping - Ajio
2026-03-17,3037.06,Bills,Vi,Bills - Vi
2026-03-17,398.65,Food,Swiggy,Food - Swiggy
2026-03-17,1597.76,Transport,Indian Railways,Transport - Indian Railways
2026-03-17,170.63,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2026-03-17,613.67,Transport,Metro Card,Transport - Metro Card
2026-03-17,938.96,Groceries,DMart,Groceries - DMart
2026-03-17,767.97,Food,McDonald's,Food - McDonald's
2026-03-17,2469.21,Travel,Booking.com,Travel - Booking.com
2026-03-17,1148.35,Transport,Rapido,Transport - Rapido
2026-03-18,1767.52,Food,Barbeque Nation,Food - Barbeque Nation
2026-03-18,1000.17,Transport,Indian Railways,Transport - Indian Railways
2026-03-18,335.38,Food,Swiggy,Food - Swiggy
2026-03-18,1822.62,Subscriptions,Gym Membership,Subscriptions - Gym Membership
2026-03-18,4091.29,Shopping,Myntra,Shopping - Myntra
2026-03-18,313.74,Groceries,DMart,Groceries - DMart
2026-03-18,729.97,Transport,Ola,Transport - Ola
2026-03-19,819.14,Groceries,DMart,Groceries - DMart
2026-03-19,2592.22,Bills,Water Board,Bills - Water Board
2026-03-19,4086.07,Groceries,BigBasket,Groceries - BigBasket
2026-03-19,3667.15,Groceries,Zepto,Groceries - Zepto
2026-03-19,1247.85,Personal Care,Laundry,Personal Care - Laundry
2026-03-19,5654.45,Shopping,DMart,Shopping - DMart
2026-03-19,2648.36,Education,Stationery Shop,Education - Stationery Shop
2026-03-19,783.01,Food,Zomato,Food - Zomato
2026-03-19,2508.84,Other,Cash Payment,Other - Cash Payment
2026-03-20,329.0,Food,Starbucks,Food - Starbucks
2026-03-20,1991.34,Food,KFC,Food - KFC
2026-03-20,2105.04,Groceries,Blinkit,Groceries - Blinkit
2026-03-20,2546.23,Gifts,Flower Delivery,Gifts - Flower Delivery
2026-03-20,1809.18,Shopping,DMart,Shopping - DMart
2026-03-20,2136.27,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2026-03-20,6748.61,Shopping,Croma,Shopping - Croma
2026-03-20,1600.01,Bills,Water Board,Bills - Water Board
2026-03-20,457.46,Food,Domino's,Food - Domino's
2026-03-21,5089.07,Travel,Resort,Travel - Resort
2026-03-21,1057.53,Gifts,Ferns N Petals,Gifts - Ferns N Petals
2026-03-21,2240.63,Gifts,Flower Delivery,Gifts - Flower Delivery
2026-03-21,3512.63,Shopping,DMart,Shopping - DMart
2026-03-21,6126.13,Other,Cash Payment,Other - Cash Payment
2026-03-21,713.05,Bills,BSNL,Bills - BSNL
2026-03-21,392.4,Transport,Rapido,Transport - Rapido
2026-03-21,1089.22,Utilities,Water Purifier Service,Utilities - Water Purifier Service
2026-03-21,771.89,Groceries,Vegetable Market,Groceries - Vegetable Market
2026-03-21,1016.94,Personal Care,Salon,Personal Care - Salon
2026-03-21,4910.72,Groceries,Vegetable Market,Groceries - Vegetable Market
2026-03-21,1083.13,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2026-03-22,932.04,Food,Subway,Food - Subway
2026-03-22,4351.38,Shopping,Amazon,Shopping - Amazon
2026-03-22,1041.62,Food,McDonald's,Food - McDonald's
2026-03-22,3029.41,Personal Care,Nykaa,Personal Care - Nykaa
2026-03-22,755.81,Food,Barbeque Nation,Food - Barbeque Nation
2026-03-22,1189.01,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2026-03-22,1008.35,Investments,PPF,Investments - PPF
2026-03-22,1225.08,Personal Care,Grooming Products,Personal Care - Grooming Products
2026-03-22,946.86,Entertainment,Amazon Prime,Entertainment - Amazon Prime
2026-03-22,710.05,Transport,Toll Plaza,Transport - Toll Plaza
2026-03-23,579.84,Food,McDonald's,Food - McDonald's
2026-03-23,3916.16,Bills,Water Board,Bills - Water Board
2026-03-23,621.77,Food,Street Food,Food - Street Food
2026-03-23,852.83,Entertainment,Amazon Prime,Entertainment - Amazon Prime
2026-03-23,2577.8,Shopping,Ajio,Shopping - Ajio
2026-03-23,5268.9,Education,Book Store,Education - Book Store
2026-03-23,2430.81,Gifts,Flower Delivery,Gifts - Flower Delivery
2026-03-23,507.02,Food,Local Restaurant,Food - Local Restaurant
2026-03-23,580.76,Food,Zomato,Food - Zomato
2026-03-23,1252.75,Entertainment,Spotify,Entertainment - Spotify
2026-03-23,13436.76,Investments,Mutual Fund,Investments - Mutual Fund
2026-03-23,837.86,Shopping,Amazon,Shopping - Amazon
2026-03-23,1242.45,Healthcare,PharmEasy,Healthcare - PharmEasy
2026-03-23,1012.41,Personal Care,Spa,Personal Care - Spa
2026-03-24,386.95,Food,Domino's,Food - Domino's
2026-03-24,2008.96,Gifts,Gift Shop,Gifts - Gift Shop
2026-03-24,392.46,Food,KFC,Food - KFC
2026-03-24,400.36,Food,Starbucks,Food - Starbucks
2026-03-24,1192.95,Utilities,Gas Cylinder,Utilities - Gas Cylinder
2026-03-24,828.2,Food,Street Food,Food - Street Food
2026-03-24,919.57,Transport,Uber,Transport - Uber
2026-03-24,665.76,Transport,Uber,Transport - Uber
2026-03-24,561.39,Groceries,JioMart,Groceries - JioMart
2026-03-24,2093.88,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2026-03-25,2493.34,Personal Care,Laundry,Personal Care - Laundry
2026-03-25,642.24,Entertainment,YouTube Premium,Entertainment - YouTube Premium
2026-03-25,279.5,Food,McDonald's,Food - McDonald's
2026-03-25,1516.1,Other,Transfer,Other - Transfer
2026-03-25,1251.74,Food,Pizza Hut,Food - Pizza Hut
2026-03-25,3173.59,Healthcare,Hospital,Healthcare - Hospital
2026-03-26,297.9,Food,KFC,Food - KFC
2026-03-26,2499.58,Bills,Gas Connection,Bills - Gas Connection
2026-03-26,670.71,Personal Care,Salon,Personal Care - Salon
2026-03-26,1549.0,Entertainment,Gaming Zone,Entertainment - Gaming Zone
2026-03-26,3437.4,Shopping,Ajio,Shopping - Ajio
2026-03-26,402.71,Entertainment,Hotstar,Entertainment - Hotstar
2026-03-26,1397.45,Personal Care,Body Shop,Personal Care - Body Shop
2026-03-26,1410.01,Entertainment,Amazon Prime,Entertainment - Amazon Prime
2026-03-27,5244.66,Bills,Electricity Board,Bills - Electricity Board
2026-03-27,526.73,Personal Care,Nykaa,Personal Care - Nykaa
2026-03-27,879.78,Personal Care,Salon,Personal Care - Salon
2026-03-27,2689.3,Shopping,Croma,Shopping - Croma
2026-03-27,3684.84,Groceries,Zepto,Groceries - Zepto
2026-03-27,754.45,Food,Zomato,Food - Zomato
2026-03-27,1818.38,Groceries,BigBasket,Groceries - BigBasket
2026-03-28,965.76,Bills,Water Board,Bills - Water Board
2026-03-28,4342.07,Education,Coursera,Education - Coursera
2026-03-28,3354.87,Shopping,DMart,Shopping - DMart
2026-03-28,1134.41,Food,McDonald's,Food - McDonald's
2026-03-28,679.35,Subscriptions,News Subscription,Subscriptions - News Subscription
2026-03-28,672.7,Food,Zomato,Food - Zomato
2026-03-28,4576.69,Investments,SIP Payment,Investments - SIP Payment
2026-03-28,1321.21,Groceries,Local Grocery,Groceries - Local Grocery
2026-03-28,754.18,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2026-03-29,407.77,Food,Pizza Hut,Food - Pizza Hut
2026-03-29,440.68,Entertainment,Netflix,Entertainment - Netflix
2026-03-29,812.66,Utilities,Plumber,Utilities - Plumber
2026-03-29,5736.64,Travel,Resort,Travel - Resort
2026-03-29,590.77,Food,McDonald's,Food - McDonald's
2026-03-29,814.94,Entertainment,YouTube Premium,Entertainment - YouTube Premium
2026-03-30,2046.06,Other,Miscellaneous,Other - Miscellaneous
2026-03-30,1200.8,Bills,Electricity Board,Bills - Electricity Board
2026-03-30,237.6,Food,Zomato,Food - Zomato
2026-03-30,553.86,Food,KFC,Food - KFC
2026-03-30,716.03,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2026-03-30,723.02,Other,Miscellaneous,Other - Miscellaneous
2026-03-30,3921.79,Education,Unacademy,Education - Unacademy
2026-03-30,4055.05,Shopping,Lifestyle,Shopping - Lifestyle
2026-03-30,1786.96,Personal Care,Laundry,Personal Care - Laundry
2026-03-30,648.48,Transport,Parking,Transport - Parking
2026-03-30,590.45,Food,Starbucks,Food - Starbucks
2026-03-30,1777.8,Personal Care,Laundry,Personal Care - Laundry
2026-03-30,6838.33,Investments,SIP Payment,Investments - SIP Payment
2026-03-31,1237.65,Bills,BSNL,Bills - BSNL
2026-03-31,560.21,Food,Domino's,Food - Domino's
2026-03-31,1584.14,Entertainment,Amazon Prime,Entertainment - Amazon Prime
2026-03-31,969.7,Food,Swiggy,Food - Swiggy
2026-03-31,1668.57,Transport,IRCTC,Transport - IRCTC
2026-03-31,5394.09,Investments,Fixed Deposit,Investments - Fixed Deposit
2026-03-31,676.44,Healthcare,Dr. Consultation,Healthcare - Dr. Consultation
2026-03-31,471.97,Food,Pizza Hut,Food - Pizza Hut
2026-03-31,705.64,Food,McDonald's,Food - McDonald's
2026-03-31,829.88,Entertainment,Netflix,Entertainment - Netflix
2026-03-31,4782.71,Groceries,Zepto,Groceries - Zepto
2026-04-01,1951.98,Subscriptions,Gym Membership,Subscriptions - Gym Membership
2026-04-01,234.6,Food,Subway,Food - Subway
2026-04-01,421.38,Food,Zomato,Food - Zomato
2026-04-01,579.15,Transport,Petrol Pump,Transport - Petrol Pump
2026-04-01,3408.99,Bills,Internet Provider,Bills - Internet Provider
2026-04-01,1681.16,Groceries,Blinkit,Groceries - Blinkit
2026-04-02,4848.67,Shopping,Flipkart,Shopping - Flipkart
2026-04-02,586.39,Transport,Uber,Transport - Uber
2026-04-02,293.19,Food,Domino's,Food - Domino's
2026-04-02,2312.19,Gifts,Flower Delivery,Gifts - Flower Delivery
2026-04-02,3541.56,Personal Care,Laundry,Personal Care - Laundry
2026-04-02,640.81,Transport,Petrol Pump,Transport - Petrol Pump
2026-04-02,588.01,Groceries,BigBasket,Groceries - BigBasket
2026-04-02,815.96,Food,Pizza Hut,Food - Pizza Hut
2026-04-02,13139.48,Rent,Landlord,Rent - Landlord
2026-04-02,2165.54,Shopping,Reliance Digital,Shopping - Reliance Digital
2026-04-02,1820.13,Education,Coaching Center,Education - Coaching Center
2026-04-02,787.7,Utilities,Plumber,Utilities - Plumber
2026-04-02,2801.4,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2026-04-02,1240.98,Groceries,JioMart,Groceries - JioMart
2026-04-02,383.32,Transport,Petrol Pump,Transport - Petrol Pump
2026-04-02,722.58,Groceries,BigBasket,Groceries - BigBasket
2026-04-03,587.39,Transport,Parking,Transport - Parking
2026-04-03,2313.49,Groceries,JioMart,Groceries - JioMart
2026-04-03,1362.76,Healthcare,1mg,Healthcare - 1mg
2026-04-03,2643.31,Bills,Water Board,Bills - Water Board
2026-04-03,2578.01,Bills,Gas Connection,Bills - Gas Connection
2026-04-03,445.52,Food,KFC,Food - KFC
2026-04-03,1296.49,Food,McDonald's,Food - McDonald's
2026-04-03,809.71,Food,Pizza Hut,Food - Pizza Hut
2026-04-03,1272.4,Entertainment,Netflix,Entertainment - Netflix
2026-04-03,4157.01,Shopping,Reliance Digital,Shopping - Reliance Digital
2026-04-04,9310.37,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2026-04-04,2318.31,Education,Unacademy,Education - Unacademy
2026-04-04,677.17,Personal Care,Nykaa,Personal Care - Nykaa
2026-04-04,411.53,Food,Domino's,Food - Domino's
2026-04-04,1191.36,Food,Starbucks,Food - Starbucks
2026-04-04,3100.46,Groceries,Local Grocery,Groceries - Local Grocery
2026-04-04,14266.03,Travel,MakeMyTrip,Travel - MakeMyTrip
2026-04-04,1019.43,Entertainment,Hotstar,Entertainment - Hotstar
2026-04-04,2014.3,Investments,PPF,Investments - PPF
2026-04-04,1571.59,Healthcare,Lab Tests,Healthcare - Lab Tests
